n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
100,500,0.8,1,2,5435,2.8458033469252245e-31,1,0.9,0.0023051342469884045,0.002305134246988404,-6.187434854818244e-4,-6.187434854818246e-4,0.0023078608472427787,0.0023078608472427782,1.5815504269298002e-33,0.8847362819005834,0.8847362819005834,93.78,1.5815504269298002e-33
100,500,0.8,1,3,5453,0.0011739570115456162,0.9996022893292185,0.8753333333333334,0.002490202497866269,0.002472842765138945,-2.758936555080135e-5,-1.3797389954277179e-5,0.0024903827266938077,0.0024732392850565317,1.5524926815281503e-5,0.8755220367421014,0.8765259191841676,101.14,1.5524926815281503e-5
1000,100,0,0.8,2,5349,0.19563868077662697,0.8043613192328031,0.3,1.9230183244141146e-4,1.9230183267428928e-4,3.0327023541077524e-5,3.032706248137626e-5,1.9226986288911873e-4,1.9226986323466478e-4,1.886005789981565e-14,0.9038500192078439,0.903850019049678,10.01,1.886005789981565e-14
1000,100,0,0.8,3,5338.090909090909,0.193418607430399,0.806581392582142,0.3,3.3573989546775826e-4,3.357398947663289e-4,-5.6542436779633805e-5,-5.654260293165561e-5,3.35741323270755e-4,3.357413227103242e-4,2.5082224258622052e-14,0.8321194508955799,0.8321194507070155,10.01010101010101,2.5082224258622052e-14
1000,100,0,0.95,2,5385,0.048892056187396345,0.9511079438161743,0.3,2.3705280633935322e-4,2.3705280635357524e-4,1.98813215962133e-5,1.9881365618915628e-5,2.37025960783282e-4,2.3702596074351453e-4,7.141182377529236e-15,0.8814740140567563,0.8814740141323473,10.94,7.141182377529236e-15
1000,100,0,0.95,3,5403,0.04835316717146681,0.9516468328331761,0.3,3.233657971460256e-4,3.2336579710128926e-4,-4.0650026057966574e-5,-4.06494218587285e-5,3.233919890900525e-4,3.2339198880269166e-4,9.285745326715955e-15,0.8383200411079808,0.8383200410913745,11,9.285745326715955e-15
1000,100,0,1,2,5421,2.1976752333900285e-31,1,0.3,2.102338431537863e-4,2.1023384315378642e-4,-2.6558659656350308e-5,-2.6558659656350305e-5,2.1025540968503528e-4,2.1025540968503528e-4,8.918957124953594e-35,0.894882963711991,0.8948829637119909,102,8.918957124953594e-35
1000,100,0,1,3,5439,2.483231476984576e-31,1,0.3,3.462136744332097e-4,3.462136744332096e-4,5.137944680320042e-5,5.137944680320042e-5,3.4622689026866943e-4,3.462268902686693e-4,8.541380570634834e-35,0.8268935393385355,0.8268935393385355,102,8.541380570634834e-35
1000,100,0.5,0.8,2,5355,0.19595867668130287,0.8042795980582226,0.6845600000000001,2.3052588163578798e-4,2.3092929482334138e-4,3.2949134960817622e-6,3.2280346407229445e-6,2.3050756789772583e-4,2.3091110923342963e-4,4.7654947905089274e-7,0.8847387081092519,0.8845652670689944,58.69,4.7654947905089274e-7
1000,100,0.5,0.8,3,5373,0.1943820945976409,0.8062432571892482,0.6678666666666667,3.517953083944717e-4,3.5240307544424915e-4,-7.540094617679157e-5,-7.791339211456056e-5,3.5179189132306706e-4,3.5239887003803285e-4,1.2507035737781034e-6,0.8241102932925608,0.8239210973448909,100.61,1.2507035737781034e-6
1000,100,0.5,0.95,2,5391,0.049009659798474436,0.9510578413858053,0.69211,2.5309923828928095e-4,2.5322099754089566e-4,-3.782640740450553e-5,-3.737997680082637e-5,2.531014106739685e-4,2.53223428138464e-4,1.3500236855963127e-7,0.8734504712632347,0.8733979617260964,34.03,1.3500236855963127e-7
1000,100,0.5,0.95,3,5409,0.04876860957672605,0.9515031169259552,0.67284,3.7516472990463547e-4,3.7520606912348666e-4,-2.3627300793714995e-5,-2.4142551425527002e-5,3.75179796453508e-4,3.752218310811621e-4,5.434530053624841e-7,0.8123992687139826,0.8124361874974119,101.12,5.434530053624841e-7
1000,100,0.5,1,2,5427,1.9909629339872516e-31,1,0.7,1.9557910696993107e-4,1.9557910696993107e-4,4.026690314150713e-6,4.026690314150721e-6,1.956027461905188e-4,1.956027461905188e-4,7.813869653822102e-35,0.9022102632350897,0.9022102632350897,102,7.813869653822102e-35
